MonthlyHours,TariffRate,City_Ratnagiri,City_New Delhi,City_Nagpur,City_Ahmedabad,City_Pune,City_Kolkata,City_Dahej,City_Navi Mumbai,City_Faridabad,City_Shimla,City_Gurgaon,City_Vadodara,City_Hyderabad,City_Noida,City_Chennai,City_Mumbai
427,8.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
527,8.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505,8.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
543,8.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
713,7.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
710,7.9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
307,9.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
779,8.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
663,8.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
498,7.7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
442,9.3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
458,8.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
450,7.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
361,7.9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
523,8.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
292,7.9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
404,7.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
387,7.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
513,7.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
363,9.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
556,7.7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
307,8.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
440,8.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
452,7.9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
294,8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
691,7.7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
693,7.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218,9.3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
607,8.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
455,8.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
709,7.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
450,7.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
523,8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
611,8.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
322,9.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
634,8.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
519,8.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
441,8.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
535,9.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
432,8.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
732,8.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
438,9.3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
527,7.7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
387,8.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
524,8.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
636,8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
849,8.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
564,7.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
457,8.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
407,7.7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
433,8.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577,8.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
337,7.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
678,7.9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
616,9.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
392,8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
376,8.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
536,8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
475,8.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
699,8.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600,7.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433,8.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
410,7.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
679,9.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
399,8.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
368,7.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
642,8.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
577,8.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
511,8.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
540,8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
683,7.9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
424,8.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
644,8.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
423,8.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
725,9.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
434,8.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
485,8.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
730,7.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
737,8.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
354,9.3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
465,7.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
385,7.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
379,9.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
593,9.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
363,8.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
543,8.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
397,8.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
482,9.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
479,8.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
274,8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
505,8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
606,8.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
500,8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
342,8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
329,7.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
438,8.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
482,7.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
628,8.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
498,9.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
468,8.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
595,8.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
332,7.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
407,9.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
578,7.7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
402,9.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
529,9.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
324,8.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
463,7.9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
488,7.9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
228,7.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
555,7.9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
425,7.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
338,8.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
557,8.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
494,8.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
604,8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
599,8.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
352,8.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313,8.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
755,9.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
606,9.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
437,8.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
513,7.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
585,8.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
678,7.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
749,9.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
448,8.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
583,7.9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
550,8.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
498,8.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
613,8.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
405,8.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
431,8.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
447,9.3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
310,8.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
360,7.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
250,8.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
641,9.3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
614,7.9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
387,8.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
443,7.7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
636,8.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
527,8.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
469,7.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
567,7.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
369,8.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
563,8.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
584,7.7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
673,8.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
491,8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
659,9.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
383,8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
620,9.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
640,8.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
512,7.7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
846,7.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
606,9.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
582,8.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
371,9.3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
429,7.7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
421,7.7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
441,7.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
561,8.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
501,8.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
579,8.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
362,8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
487,9.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
628,8.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470,8.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515,8.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
847,9.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
658,8.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
453,8.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
670,7.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
425,8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
571,8.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
678,7.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
522,7.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
483,7.9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
635,9.3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
384,7.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
479,7.7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
664,8.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
496,9.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
424,8.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
626,9.3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
644,8.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
497,8.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
539,8.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
411,8.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
476,9.3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
511,9.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
632,7.7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
460,8.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
576,8.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
494,8.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
582,8.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
322,7.9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
316,9.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
431,8.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
435,9.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
465,8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
630,8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
516,9.3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
438,8.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
648,7.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
781,8.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
516,7.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
530,8.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
520,8.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
593,7.9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
360,8.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
220,8.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
553,7.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
568,8.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
429,8.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
578,8.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
438,7.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
656,8.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
717,8.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
751,8.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
661,8.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
708,8.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
451,7.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
549,9.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
418,8.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
690,7.9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
525,8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
400,8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
618,8.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
628,7.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
584,8.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
411,8.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
615,8.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
313,8.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
491,7.7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
407,7.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
426,7.9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
667,9.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
410,9.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
662,7.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
473,8.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
448,7.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
351,8.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
363,8.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
324,9.3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
556,7.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
579,7.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
498,8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
409,7.7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
564,9.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
856,9.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
548,8.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
433,8.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
405,8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
600,8.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
341,7.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
417,9.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
440,8.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400,7.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
548,7.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
514,7.9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
472,8.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
671,7.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
595,7.7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
629,7.9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
662,9.3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
497,9.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
536,8.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
525,8.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
485,8.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
540,8.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
580,9.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
582,8.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
549,8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
236,9.3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
581,8.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
720,7.9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
390,9.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
500,7.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
708,7.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
701,7.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
723,8.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
429,7.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308,9.3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
466,7.7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
439,8.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
665,7.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
390,8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
573,9.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
612,8.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
557,8.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
445,7.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
422,7.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
530,8.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
717,8.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
349,9.3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
403,8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
526,9.3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
626,7.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
296,8.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511,7.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
750,8.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
455,9.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
483,8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
427,8.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
678,8.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
534,8.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
613,8.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
555,8.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
631,7.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
507,8.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
452,8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
514,8.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
416,8.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
647,7.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
548,8.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
568,8.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
622,7.7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
772,9.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
597,8.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
265,9.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
511,9.3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
621,8.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
570,8.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
528,7.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
453,7.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
551,7.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
628,9.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
744,8.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
465,8.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
540,8.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
625,7.9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
403,7.7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
757,9.3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
666,7.9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
689,8.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339,7.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
633,8.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
542,9.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
347,8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
613,9.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
433,8.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
572,9.3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
610,9.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
404,7.9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
436,8.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
537,7.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
273,8.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
444,7.7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
520,7.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
715,8.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
630,8.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
662,8.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
683,9.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
223,9.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
739,8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
596,8.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
330,9.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
673,9.3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
637,8.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
224,9.3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
316,7.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
414,9.3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
